timestamps,TP9,AF7,AF8,TP10,Right AUX
1739045447.774,-279.297,66.406,-58.105,-220.703,0.000
1739045447.778,-266.113,-255.859,-247.070,-207.520,0.000
1739045447.782,-264.160,-332.520,-254.395,-207.031,0.000
1739045447.786,-240.234,-261.719,-214.844,-186.035,0.000
1739045447.790,-222.656,-165.527,-190.918,-169.434,0.000
1739045447.794,-216.797,-399.902,-317.871,-161.133,0.000
1739045447.798,-207.031,-623.047,-279.297,-139.160,0.000
1739045447.801,-204.590,32.227,1.465,-143.066,0.000
1739045447.805,-175.293,188.477,-30.762,-133.301,0.000
1739045447.809,-156.738,-111.816,-137.695,-111.328,0.000
1739045447.813,-143.555,-13.184,-65.430,-99.609,0.000
1739045447.817,-119.141,251.465,24.902,-95.215,0.000
1739045447.821,-94.727,190.918,-31.250,-86.914,0.000
1739045447.825,-83.008,25.391,-113.770,-65.918,0.000
1739045447.829,-77.148,53.711,-93.750,-45.898,0.000
1739045447.833,-73.730,-28.809,-125.488,-42.969,0.000
1739045447.837,-74.707,-69.336,-196.289,-43.945,0.000
1739045447.841,-59.082,-463.379,-258.789,-30.273,0.000
1739045447.844,-64.453,-377.441,-118.652,-33.203,0.000
1739045447.848,-76.172,247.070,20.996,-40.527,0.000
1739045447.852,-41.016,51.270,-95.215,-22.949,0.000
1739045447.856,-19.043,-73.730,-128.418,-23.438,0.000
1739045447.860,-40.039,141.113,-7.812,-40.039,0.000
1739045447.864,-32.715,252.930,24.902,-28.320,0.000
1739045447.868,-9.277,4.395,-85.938,-11.719,0.000
1739045447.872,-22.949,-296.875,-216.797,-5.859,0.000
1739045447.876,-21.484,-190.430,-159.668,-9.766,0.000
1739045447.880,-12.695,-92.285,-142.578,-7.812,0.000
1739045447.883,-23.926,-399.902,-274.414,1.465,0.000
1739045447.887,-23.926,-604.492,-225.098,4.883,0.000
1739045447.891,-21.973,9.766,66.895,-1.465,0.000
1739045447.895,-12.695,234.863,41.504,3.418,0.000
1739045447.899,-3.906,-21.973,-79.102,7.324,0.000
1739045447.903,-6.836,-0.488,-41.016,-2.441,0.000
1739045447.907,-18.555,176.270,39.551,0.000,0.000
1739045447.911,-11.719,118.652,-14.160,16.602,0.000
1739045447.915,-10.254,-54.688,-101.074,1.953,0.000
1739045447.919,-22.949,31.250,-33.691,-13.672,0.000
1739045447.923,-25.879,105.469,1.465,-18.066,0.000
1739045447.926,-28.320,-60.059,-100.098,-17.090,0.000
1739045447.930,-8.789,-597.168,-267.090,8.301,0.000
1739045447.934,-0.488,-532.715,-170.410,-8.301,0.000
1739045447.938,-12.207,149.902,52.246,-20.996,0.000
1739045447.942,-15.137,46.875,-60.059,-11.719,0.000
1739045447.946,-29.297,-112.305,-105.469,-24.902,0.000
1739045447.950,-36.133,80.566,10.742,-36.133,0.000
1739045447.954,-46.387,245.117,56.641,-41.016,0.000
1739045447.958,-60.547,-48.828,-105.957,-32.715,0.000
1739045447.962,-41.504,-291.016,-164.551,-17.578,0.000
1739045447.966,-43.945,-122.070,-20.996,-28.320,0.000
1739045447.969,-69.824,36.133,13.672,-44.434,0.000
1739045447.973,-57.617,-219.727,-119.141,-22.461,0.000
1739045447.977,-60.059,-371.582,-137.207,-15.137,0.000
1739045447.981,-78.613,121.094,85.938,-36.133,0.000
1739045447.985,-90.332,317.871,124.023,-37.598,0.000
1739045447.989,-76.172,-244.141,-104.004,-10.254,0.000
1739045447.993,-64.941,-653.320,-191.406,0.977,0.000
1739045447.997,-76.660,72.754,98.633,-28.809,0.000
1739045448.001,-64.453,241.699,55.176,-34.668,0.000
1739045448.005,-47.852,-17.578,-31.738,-30.762,0.000
1739045448.008,-41.504,51.758,20.996,-37.109,0.000
1739045448.012,-39.551,184.570,62.012,-52.246,0.000
1739045448.016,-40.039,139.648,2.441,-52.734,0.000
1739045448.020,-15.625,-191.406,-126.953,-31.250,0.000
1739045448.024,-8.789,-215.820,-79.102,-38.086,0.000
1739045448.028,-28.320,116.211,55.664,-60.059,0.000
1739045448.032,-24.902,91.797,-5.859,-54.688,0.000
1739045448.036,-13.672,-349.121,-141.602,-41.016,0.000
1739045448.040,-33.691,-179.688,-12.207,-36.133,0.000
1739045448.044,-41.992,252.930,102.539,-46.875,0.000
1739045448.048,-36.621,-0.488,-52.246,-42.969,0.000
1739045448.051,-30.762,-187.988,-93.262,-31.738,0.000
1739045448.055,-53.711,65.430,45.898,-53.223,0.000
1739045448.059,-76.172,-36.133,-41.504,-49.805,0.000
1739045448.063,-70.312,-246.582,-126.465,-44.434,0.000
1739045448.067,-66.406,-266.602,-155.273,-41.992,0.000
1739045448.071,-68.848,-212.891,-102.051,-41.504,0.000
1739045448.075,-62.988,100.586,35.156,-50.781,0.000
1739045448.079,-52.734,-308.105,-190.918,-35.645,0.000
1739045448.083,-44.922,-666.992,-262.207,-41.504,0.000
1739045448.087,-62.012,50.293,32.227,-73.730,0.000
1739045448.090,-62.012,174.805,-11.719,-76.172,0.000
1739045448.094,-50.781,-61.035,-106.445,-72.754,0.000
1739045448.098,-60.547,9.766,-34.668,-90.332,0.000
1739045448.102,-56.152,211.914,41.504,-93.262,0.000
1739045448.106,-48.340,135.254,-25.391,-80.566,0.000
1739045448.110,-65.918,-174.316,-134.277,-72.754,0.000
1739045448.114,-83.984,-291.016,-195.312,-68.848,0.000
1739045448.118,-91.797,-186.035,-138.672,-77.637,0.000
1739045448.122,-93.750,4.883,-68.359,-79.102,0.000
1739045448.126,-75.195,-447.266,-199.219,-66.895,0.000
1739045448.130,-91.309,-405.273,-111.816,-80.078,0.000
1739045448.133,-92.285,214.355,38.086,-93.750,0.000
1739045448.137,-75.195,9.277,-116.211,-77.637,0.000
1739045448.141,-86.914,-141.113,-165.527,-59.082,0.000
1739045448.145,-95.215,105.957,0.488,-73.242,0.000
1739045448.149,-93.262,128.418,-40.527,-66.895,0.000
1739045448.153,-91.309,-200.195,-227.051,-60.547,0.000
1739045448.157,-89.355,-210.938,-206.543,-86.426,0.000
1739045448.161,-89.844,-174.316,-190.918,-90.820,0.000
1739045448.165,-111.816,-77.148,-107.910,-98.633,0.000
1739045448.169,-105.469,-338.867,-201.172,-72.754,0.000
1739045448.172,-83.984,-703.613,-359.375,-57.617,0.000
1739045448.176,-87.891,-55.176,-56.641,-83.008,0.000
1739045448.180,-88.867,190.430,-24.902,-74.707,0.000
1739045448.184,-79.590,-314.453,-187.500,-54.688,0.000
1739045448.188,-82.031,-346.680,-126.953,-61.523,0.000
1739045448.192,-90.820,114.746,-21.484,-83.496,0.000
1739045448.196,-73.242,34.180,-95.215,-69.824,0.000
1739045448.200,-64.941,-170.410,-187.500,-51.270,0.000
1739045448.204,-76.172,-83.008,-113.770,-57.617,0.000
1739045448.208,-62.012,-142.090,-161.621,-62.012,0.000
1739045448.212,-49.316,-219.238,-234.375,-56.641,0.000
1739045448.215,-66.895,-554.199,-284.668,-50.781,0.000
1739045448.219,-62.988,-401.855,-146.973,-59.082,0.000
1739045448.223,-69.824,260.742,23.438,-83.984,0.000
1739045448.227,-79.590,155.273,-50.293,-82.520,0.000
1739045448.231,-76.660,-140.625,-211.426,-65.918,0.000
1739045448.235,-77.637,-23.926,-139.648,-71.289,0.000
1739045448.239,-77.148,250.488,43.457,-80.078,0.000
1739045448.243,-89.844,37.598,-112.305,-80.566,0.000
1739045448.247,-86.426,-284.668,-270.996,-71.777,0.000
1739045448.251,-86.914,-36.133,-66.895,-70.312,0.000
1739045448.255,-99.121,34.180,-84.961,-74.707,0.000
1739045448.258,-84.961,-374.512,-285.156,-67.383,0.000
1739045448.262,-88.867,-272.461,-167.969,-71.289,0.000
1739045448.266,-97.656,156.250,-5.371,-88.867,0.000
1739045448.270,-74.707,215.332,-11.719,-89.355,0.000
1739045448.274,-71.777,-193.359,-152.344,-76.172,0.000
1739045448.278,-80.078,-256.348,-145.996,-82.031,0.000
1739045448.282,-69.336,169.922,5.859,-91.797,0.000
1739045448.286,-60.059,289.062,4.883,-82.031,0.000
1739045448.290,-44.922,-401.367,-271.484,-55.664,0.000
1739045448.294,-31.250,-666.016,-270.508,-70.312,0.000
1739045448.298,-47.852,83.984,15.137,-84.473,0.000
1739045448.301,-63.965,78.613,-117.188,-55.664,0.000
1739045448.305,-66.895,-450.684,-238.281,-57.617,0.000
1739045448.309,-79.102,-285.156,-62.500,-71.777,0.000
1739045448.313,-104.492,328.613,68.848,-82.520,0.000
1739045448.317,-88.379,163.086,-73.730,-78.613,0.000
1739045448.321,-67.383,-70.801,-118.164,-66.406,0.000
1739045448.325,-95.215,114.258,-3.418,-60.547,0.000
1739045448.329,-120.605,252.441,20.508,-67.871,0.000
1739045448.333,-107.422,-36.621,-161.133,-59.082,0.000
1739045448.337,-82.520,-265.625,-255.371,-39.062,0.000
1739045448.340,-76.660,-109.863,-145.020,-41.016,0.000
1739045448.344,-87.402,86.914,-92.285,-34.180,0.000
1739045448.348,-118.652,-221.680,-240.723,-37.109,0.000
1739045448.352,-116.699,-667.480,-383.301,-56.641,0.000
1739045448.356,-96.191,-141.602,-98.145,-75.684,0.000
1739045448.360,-91.797,199.219,-15.625,-75.684,0.000
1739045448.364,-73.730,-93.750,-149.902,-41.992,0.000
1739045448.368,-61.523,-140.137,-162.598,-45.898,0.000
1739045448.372,-70.312,136.719,-86.426,-70.312,0.000
1739045448.376,-69.824,143.066,-97.656,-65.430,0.000
1739045448.380,-69.336,-16.602,-184.570,-45.410,0.000
1739045448.383,-83.496,34.180,-105.957,-38.574,0.000
1739045448.387,-70.312,163.086,-53.711,-49.316,0.000
1739045448.391,-60.059,52.734,-149.414,-58.594,0.000
1739045448.395,-66.895,-305.176,-285.645,-52.246,0.000
1739045448.399,-66.895,-308.594,-254.883,-44.922,0.000
1739045448.403,-59.570,82.031,-100.586,-47.852,0.000
1739045448.407,-48.828,46.387,-144.531,-37.598,0.000
1739045448.411,-46.387,-527.832,-333.496,-30.762,0.000
1739045448.415,-52.734,-428.711,-270.020,-49.316,0.000
1739045448.419,-57.617,82.031,-158.691,-67.383,0.000
1739045448.423,-65.430,-88.379,-271.484,-63.965,0.000
1739045448.426,-72.754,-187.988,-265.625,-63.477,0.000
1739045448.430,-90.332,22.461,-187.988,-64.941,0.000
1739045448.434,-91.309,-118.652,-271.973,-60.059,0.000
1739045448.438,-80.078,-316.895,-324.707,-47.363,0.000
1739045448.442,-83.984,-379.395,-328.125,-51.270,0.000
1739045448.446,-100.098,-184.082,-208.496,-65.918,0.000
1739045448.450,-89.355,160.156,-118.164,-70.312,0.000
1739045448.454,-66.406,-338.379,-327.637,-54.199,0.000
1739045448.458,-65.430,-697.754,-380.859,-49.316,0.000
1739045448.462,-89.844,-33.203,-132.812,-66.895,0.000
1739045448.465,-96.680,95.215,-140.137,-69.824,0.000
1739045448.469,-70.312,-104.004,-212.402,-56.641,0.000
1739045448.473,-71.777,-183.105,-215.820,-46.875,0.000
1739045448.477,-84.961,-11.230,-105.469,-60.059,0.000
1739045448.481,-90.332,104.980,-66.895,-74.219,0.000
1739045448.485,-91.309,-54.688,-203.613,-70.801,0.000
1739045448.489,-80.078,-192.383,-253.418,-58.594,0.000
1739045448.493,-87.402,-215.332,-221.191,-56.152,0.000
1739045448.497,-90.820,-129.883,-235.840,-70.801,0.000
1739045448.501,-74.219,-524.414,-280.762,-63.477,0.000
1739045448.504,-83.496,-348.633,-104.004,-74.219,0.000
1739045448.508,-110.352,293.457,34.180,-91.309,0.000
1739045448.512,-113.281,67.871,-107.910,-73.242,0.000
1739045448.516,-112.305,-197.266,-168.457,-63.477,0.000
1739045448.520,-119.629,97.656,-21.973,-66.895,0.000
1739045448.524,-116.211,307.617,8.301,-84.473,0.000
1739045448.528,-94.727,-171.875,-259.766,-75.195,0.000
1739045448.532,-93.262,-435.059,-350.586,-73.730,0.000
1739045448.536,-97.656,-142.090,-181.152,-88.379,0.000
1739045448.540,-93.750,-51.270,-184.570,-79.590,0.000
1739045448.544,-97.168,-366.699,-317.871,-77.637,0.000
1739045448.547,-91.309,-589.355,-294.922,-72.266,0.000
1739045448.551,-83.496,35.645,-14.648,-82.520,0.000
1739045448.555,-76.660,287.598,-15.137,-75.195,0.000
1739045448.559,-75.684,-127.441,-143.066,-61.035,0.000
1739045448.563,-71.777,-111.816,-89.355,-60.059,0.000
1739045448.567,-72.266,245.117,-0.977,-59.082,0.000
1739045448.571,-81.543,133.789,-106.934,-60.547,0.000
1739045448.575,-84.961,-169.922,-227.539,-63.477,0.000
1739045448.579,-84.473,-95.215,-109.375,-76.172,0.000
1739045448.583,-84.961,-39.062,-142.578,-83.496,0.000
1739045448.587,-76.172,-78.125,-227.539,-85.449,0.000
1739045448.590,-64.453,-595.215,-389.160,-75.195,0.000
1739045448.594,-67.871,-737.793,-354.980,-76.172,0.000
1739045448.598,-84.473,93.262,-22.461,-103.516,0.000
1739045448.602,-64.453,80.566,-124.512,-93.750,0.000
1739045448.606,-55.664,-124.023,-201.172,-75.684,0.000
1739045448.610,-82.520,104.980,-46.875,-87.891,0.000
1739045448.614,-93.262,213.379,-20.996,-101.074,0.000
1739045448.618,-84.473,-14.648,-184.570,-94.238,0.000
1739045448.622,-70.801,-286.133,-293.457,-94.238,0.000
1739045448.626,-85.938,-97.168,-139.160,-95.215,0.000
1739045448.629,-87.891,-76.660,-187.988,-88.379,0.000
1739045448.633,-66.895,-470.215,-361.816,-75.195,0.000
1739045448.637,-63.965,-629.883,-356.934,-64.941,0.000
1739045448.641,-74.219,-3.418,-50.781,-100.098,0.000
1739045448.645,-91.797,208.008,-24.902,-116.699,0.000
1739045448.649,-99.121,-47.363,-130.859,-94.727,0.000
1739045448.653,-87.891,-134.277,-153.809,-93.750,0.000
1739045448.657,-72.266,-20.508,-104.004,-88.379,0.000
1739045448.661,-78.125,100.586,-43.945,-69.336,0.000
1739045448.665,-104.980,-50.781,-138.184,-71.777,0.000
1739045448.669,-108.398,34.180,-76.660,-73.242,0.000
1739045448.672,-101.562,162.598,-30.762,-71.777,0.000
1739045448.676,-100.586,-9.277,-149.414,-63.477,0.000
1739045448.680,-92.773,-568.359,-304.199,-38.086,0.000
1739045448.684,-101.074,-459.961,-166.504,-48.340,0.000
1739045448.688,-107.910,200.195,41.504,-82.031,0.000
1739045448.692,-96.680,56.152,-103.516,-81.055,0.000
1739045448.696,-89.355,-160.156,-200.195,-68.848,0.000
1739045448.700,-85.449,-36.621,-104.492,-87.402,0.000
1739045448.704,-77.637,143.066,-18.555,-96.191,0.000
1739045448.708,-45.410,-51.270,-167.480,-84.473,0.000
1739045448.711,-28.320,-227.539,-265.625,-92.773,0.000
1739045448.715,-31.250,-164.062,-202.148,-110.840,0.000
1739045448.719,-37.598,-193.359,-214.355,-111.816,0.000
1739045448.723,-39.062,-481.934,-332.520,-92.773,0.000
1739045448.727,-50.781,-562.500,-310.059,-84.473,0.000
1739045448.731,-78.125,-17.090,-34.180,-90.332,0.000
1739045448.735,-83.496,201.172,15.625,-92.285,0.000
1739045448.739,-77.637,-233.398,-166.992,-83.984,0.000
1739045448.743,-76.660,-289.551,-152.344,-83.984,0.000
1739045448.747,-79.590,238.770,58.105,-93.262,0.000
1739045448.751,-75.684,163.574,-27.344,-92.285,0.000
1739045448.754,-73.730,-45.410,-117.188,-78.125,0.000
1739045448.758,-89.355,39.551,-61.035,-76.660,0.000
1739045448.762,-84.473,170.410,-13.184,-89.355,0.000
1739045448.766,-83.008,118.164,-46.875,-83.008,0.000
1739045448.770,-89.355,-214.844,-166.016,-76.172,0.000
1739045448.774,-72.754,-348.633,-216.309,-78.125,0.000
1739045448.778,-73.730,-63.477,-104.492,-90.820,0.000
1739045448.782,-76.172,20.020,-90.820,-95.215,0.000
1739045448.786,-74.219,-317.871,-218.750,-76.660,0.000
1739045448.790,-83.008,-174.805,-102.539,-74.219,0.000
1739045448.793,-83.008,193.359,10.254,-83.496,0.000
1739045448.797,-76.172,-56.641,-166.016,-82.520,0.000
1739045448.801,-71.289,-384.277,-235.840,-75.684,0.000
1739045448.805,-77.637,-34.668,-36.621,-83.984,0.000
1739045448.809,-77.148,-15.625,-138.672,-90.332,0.000
1739045448.813,-81.055,-245.117,-243.652,-81.055,0.000
1739045448.817,-94.727,-271.973,-220.703,-91.797,0.000
1739045448.821,-91.797,-90.332,-85.449,-109.375,0.000
1739045448.825,-111.816,249.512,46.875,-107.910,0.000
1739045448.829,-125.977,-195.801,-178.711,-88.379,0.000
1739045448.833,-109.375,-648.438,-281.250,-84.961,0.000
1739045448.836,-104.004,-153.320,-81.055,-105.957,0.000
1739045448.840,-99.609,99.609,-57.617,-101.562,0.000
1739045448.844,-95.703,-28.809,-95.703,-96.191,0.000
1739045448.848,-92.773,-8.301,-75.195,-100.098,0.000
1739045448.852,-93.262,180.176,12.695,-102.539,0.000
1739045448.856,-90.332,140.137,-39.062,-91.797,0.000
1739045448.860,-63.477,-149.902,-189.453,-77.637,0.000
1739045448.864,-69.336,-309.082,-241.699,-77.148,0.000
1739045448.868,-83.984,-59.082,-84.473,-81.543,0.000
1739045448.872,-72.754,64.941,-50.781,-80.078,0.000
1739045448.876,-71.777,-180.664,-136.230,-80.078,0.000
1739045448.879,-68.848,-18.066,-32.715,-89.355,0.000
1739045448.883,-77.148,261.230,44.434,-88.379,0.000
1739045448.887,-78.613,129.395,-60.059,-70.801,0.000
1739045448.891,-77.148,-471.191,-253.906,-62.500,0.000
1739045448.895,-81.055,-387.207,-139.160,-81.543,0.000
1739045448.899,-74.707,70.801,-47.852,-76.172,0.000
1739045448.903,-63.477,-156.250,-191.895,-69.824,0.000
1739045448.907,-62.988,-153.320,-166.016,-65.430,0.000
1739045448.911,-64.453,-28.320,-99.609,-57.129,0.000
1739045448.915,-76.660,-97.656,-181.641,-64.941,0.000
1739045448.919,-81.055,-408.203,-310.547,-64.941,0.000
1739045448.922,-82.520,-618.164,-297.363,-62.500,0.000
1739045448.926,-91.797,28.320,-23.438,-89.844,0.000
1739045448.930,-92.285,204.102,-42.480,-89.355,0.000
1739045448.934,-88.867,-20.508,-129.395,-73.730,0.000
1739045448.938,-87.891,69.824,-58.594,-73.730,0.000
1739045448.942,-93.262,250.488,20.020,-65.430,0.000
1739045448.946,-105.957,163.574,-65.430,-67.871,0.000
1739045448.950,-112.793,-2.930,-159.668,-71.777,0.000
1739045448.954,-104.980,-28.320,-136.719,-69.824,0.000
1739045448.958,-93.262,-81.543,-190.918,-69.336,0.000
1739045448.961,-92.285,-123.047,-239.746,-72.754,0.000
1739045448.965,-97.656,-571.777,-334.961,-84.473,0.000
1739045448.969,-93.750,-466.797,-223.145,-87.891,0.000
1739045448.973,-102.539,160.156,-14.648,-95.215,0.000
1739045448.977,-88.379,31.738,-119.629,-90.820,0.000
1739045448.981,-71.777,-138.184,-203.125,-90.820,0.000
1739045448.985,-65.918,42.969,-64.941,-101.562,0.000
1739045448.989,-54.688,185.547,-8.301,-97.656,0.000
1739045448.993,-50.293,-18.555,-169.922,-82.520,0.000
1739045448.997,-51.270,-319.824,-316.406,-57.617,0.000
1739045449.001,-62.012,-105.469,-125.977,-57.617,0.000
1739045449.004,-59.082,9.766,-101.074,-57.129,0.000
1739045449.008,-47.852,-391.113,-303.223,-42.969,0.000
1739045449.012,-58.105,-573.730,-297.363,-47.852,0.000
1739045449.016,-77.148,-152.344,-90.332,-73.242,0.000
1739045449.020,-82.520,91.797,-46.875,-76.660,0.000
1739045449.024,-82.031,14.648,-84.961,-63.477,0.000
1739045449.028,-77.148,30.273,-61.523,-69.824,0.000
1739045449.032,-79.102,203.613,-9.766,-75.684,0.000
1739045449.036,-86.426,155.762,-56.641,-80.078,0.000
1739045449.040,-89.844,-17.090,-122.070,-83.984,0.000
1739045449.044,-104.492,18.066,-60.059,-77.148,0.000
1739045449.047,-118.652,144.043,-15.137,-68.848,0.000
1739045449.051,-109.375,-123.535,-192.871,-65.430,0.000
1739045449.055,-90.820,-253.418,-207.031,-59.570,0.000
1739045449.059,-96.680,-3.906,-65.430,-67.383,0.000
1739045449.063,-95.215,170.410,7.324,-84.473,0.000
1739045449.067,-83.984,98.145,-75.684,-69.336,0.000
1739045449.071,-92.285,-439.453,-227.051,-49.316,0.000
1739045449.075,-109.863,-366.699,-140.625,-70.312,0.000
1739045449.079,-119.141,84.961,-25.879,-85.449,0.000
1739045449.083,-115.234,24.902,-81.543,-91.309,0.000
1739045449.086,-110.352,-73.242,-160.645,-81.055,0.000
1739045449.090,-102.051,-110.840,-134.766,-71.777,0.000
1739045449.094,-105.469,51.270,-67.871,-78.125,0.000
1739045449.098,-103.516,-168.457,-198.242,-72.266,0.000
1739045449.102,-89.355,-420.898,-256.348,-64.941,0.000
1739045449.106,-88.379,116.699,17.578,-86.426,0.000
1739045449.110,-84.473,282.227,9.766,-95.215,0.000
1739045449.114,-82.031,-197.754,-168.945,-85.449,0.000
1739045449.118,-98.633,-319.336,-206.055,-90.332,0.000
1739045449.122,-98.633,128.418,-23.926,-100.098,0.000
1739045449.126,-83.496,167.480,-28.320,-87.891,0.000
1739045449.129,-70.312,-0.488,-118.652,-82.520,0.000
1739045449.133,-81.055,78.125,-53.711,-86.426,0.000
1739045449.137,-94.238,62.988,-55.664,-75.195,0.000
1739045449.141,-90.332,-26.855,-116.699,-86.914,0.000
1739045449.145,-90.332,-244.141,-218.262,-82.031,0.000
1739045449.149,-93.262,-242.676,-152.344,-83.984,0.000
1739045449.153,-100.098,113.281,0.000,-93.262,0.000
1739045449.157,-92.285,30.762,-97.656,-83.496,0.000
1739045449.161,-83.008,-215.332,-170.410,-79.590,0.000
1739045449.165,-89.355,-21.973,-65.918,-79.102,0.000
1739045449.168,-90.332,215.332,6.836,-94.727,0.000
1739045449.172,-94.727,-51.270,-157.715,-86.426,0.000
1739045449.176,-103.516,-306.152,-232.422,-74.219,0.000
1739045449.180,-102.051,15.625,-28.809,-81.055,0.000
1739045449.184,-91.309,31.250,-89.355,-62.012,0.000
1739045449.188,-103.027,-307.617,-308.105,-48.828,0.000
1739045449.192,-107.422,-668.457,-371.094,-52.246,0.000
1739045449.196,-105.957,-403.809,-180.664,-68.359,0.000
1739045449.200,-113.770,82.520,-24.902,-75.684,0.000
1739045449.204,-97.168,-222.656,-186.035,-57.617,0.000
1739045449.207,-96.191,-435.059,-262.207,-56.641,0.000
1739045449.211,-97.656,213.379,25.391,-77.637,0.000
1739045449.215,-86.914,331.055,6.348,-83.984,0.000
1739045449.219,-105.957,75.684,-93.750,-81.055,0.000
1739045449.223,-113.281,90.332,-48.828,-66.895,0.000
1739045449.227,-114.258,267.578,32.227,-77.637,0.000
1739045449.231,-123.535,227.051,-11.719,-83.984,0.000
1739045449.235,-114.746,30.273,-54.199,-74.707,0.000
1739045449.239,-88.379,-103.516,-82.031,-76.660,0.000
1739045449.243,-79.590,36.621,-20.020,-80.566,0.000
